Frequency (Hz)	Level (dB)
15279.785156	-105.902863
15281.250000	-103.421661
15282.714844	-125.818840
15284.179688	-102.780243
15285.644531	-106.046494
15287.109375	-107.600594
15288.574219	-102.051010
15290.039062	-105.978554
15291.503906	-103.304680
15292.968750	-121.552467
15294.433594	-112.578186
15295.898438	-108.481026
15297.363281	-111.760040
15298.828125	-103.035782
15300.292969	-112.368713
15301.757812	-105.661598
15303.222656	-107.412422
15304.687500	-104.186401
15306.152344	-101.094788
15307.617188	-102.383659
15309.082031	-110.824097
15310.546875	-109.753975
15312.011719	-115.423729
15313.476562	-112.690948
15314.941406	-104.249107
15316.406250	-117.171021
15317.871094	-104.420494
15319.335938	-109.771858
15320.800781	-125.136513
15322.265625	-111.384048
15323.730469	-103.288216
15325.195312	-103.217903
15326.660156	-108.248886
15328.125000	-105.181252
15329.589844	-101.248352
15331.054688	-102.804008
15332.519531	-119.880989
15333.984375	-109.171890
15335.449219	-103.185730
15336.914062	-104.754692
15338.378906	-101.721649
15339.843750	-105.679008
15341.308594	-107.075912
15342.773438	-107.394867
15344.238281	-114.683304
15345.703125	-112.278076
15347.167969	-106.401405
15348.632812	-113.609688
15350.097656	-101.329910
15351.562500	-108.711823
15353.027344	-113.135696
15354.492188	-112.377342
15355.957031	-108.574974
15357.421875	-106.283409
15358.886719	-104.403702
15360.351562	-113.270760
15361.816406	-107.438492
15363.281250	-107.583557
15364.746094	-111.827164
15366.210938	-101.671783
15367.675781	-104.207985
15369.140625	-104.539146
15370.605469	-107.368835
15372.070312	-116.391426
15373.535156	-111.535904
15375.000000	-114.808754
15376.464844	-102.808258
15377.929688	-103.744194
15379.394531	-121.868507
15380.859375	-111.987305
15382.324219	-106.674675
15383.789062	-102.697090
15385.253906	-109.042801
15386.718750	-113.639458
15388.183594	-107.472878
15389.648438	-102.921539
15391.113281	-115.369247
15392.578125	-108.719742
15394.042969	-118.979500
15395.507812	-104.733887
15396.972656	-117.780067
15398.437500	-114.951897
15399.902344	-106.941353
15401.367188	-110.168823
15402.832031	-107.000702
15404.296875	-104.654655
15405.761719	-106.365730
15407.226562	-124.406364
15408.691406	-110.847321
15410.156250	-110.717720
15411.621094	-105.222267
15413.085938	-106.868423
15414.550781	-103.815422
15416.015625	-102.230324
15417.480469	-112.391594
15418.945312	-100.532593
15420.410156	-103.135033
15421.875000	-98.397377
15423.339844	-111.686401
15424.804688	-104.242363
15426.269531	-107.582924
15427.734375	-107.202377
15429.199219	-110.384453
15430.664062	-110.010590
15432.128906	-104.548981
15433.593750	-108.370171
15435.058594	-101.809387
15436.523438	-112.319794
15437.988281	-109.356277
15439.453125	-114.769592
15440.917969	-104.803421
15442.382812	-107.052521
15443.847656	-106.259575
15445.312500	-104.659431
15446.777344	-102.533150
15448.242188	-103.181732
15449.707031	-113.202614
15451.171875	-121.632027
15452.636719	-106.704437
15454.101562	-100.972054
15455.566406	-104.225426
15457.031250	-105.345016
15458.496094	-103.726212
15459.960938	-111.358574
15461.425781	-109.422577
15462.890625	-106.220695
15464.355469	-105.205894
15465.820312	-103.347878
15467.285156	-110.032333
15468.750000	-116.008415
15470.214844	-114.780769
15471.679688	-117.299187
15473.144531	-120.259415
15474.609375	-105.282028
15476.074219	-107.966461
15477.539062	-104.947800
15479.003906	-105.488274
15480.468750	-102.638664
15481.933594	-102.291458
15483.398438	-103.663910
15484.863281	-109.075455
15486.328125	-106.493965
15487.792969	-109.551506
15489.257812	-114.454964
15490.722656	-102.496193
15492.187500	-102.298531
15493.652344	-101.811905
15495.117188	-110.762726
15496.582031	-115.113937
15498.046875	-110.674660
15499.511719	-115.286194
15500.976562	-114.276260
15502.441406	-108.355499
15503.906250	-106.755173
15505.371094	-113.039482
15506.835938	-103.555153
15508.300781	-105.386192
15509.765625	-109.592033
15511.230469	-105.250748
15512.695312	-112.656532
15514.160156	-101.598099
15515.625000	-102.234344
15517.089844	-112.319550
15518.554688	-108.391533
15520.019531	-110.774826
15521.484375	-109.293175
15522.949219	-107.440567
15524.414062	-106.858116
15525.878906	-111.156830
15527.343750	-108.623085
15528.808594	-102.869141
15530.273438	-98.497932
15531.738281	-111.556038
15533.203125	-108.232307
15534.667969	-110.438667
15536.132812	-107.372231
15537.597656	-104.883186
15539.062500	-103.331375
15540.527344	-109.477020
15541.992188	-111.770920
15543.457031	-103.903244
15544.921875	-109.350365
15546.386719	-104.543556
15547.851562	-116.165840
15549.316406	-100.881714
15550.781250	-111.372818
15552.246094	-108.423439
15553.710938	-112.515427
15555.175781	-105.989067
15556.640625	-98.999527
15558.105469	-104.836067
15559.570312	-121.708832
15561.035156	-112.788017
15562.500000	-105.596680
15563.964844	-118.183350
15565.429688	-105.912842
15566.894531	-108.209305
15568.359375	-107.090408
15569.824219	-104.548668
15571.289062	-118.807198
15572.753906	-105.995026
15574.218750	-107.892563
15575.683594	-107.192657
15577.148438	-105.251076
15578.613281	-111.385651
15580.078125	-107.047127
15581.542969	-109.822983
15583.007812	-122.537598
15584.472656	-104.754944
15585.937500	-105.234154
15587.402344	-105.648033
15588.867188	-105.487526
15590.332031	-102.627159
15591.796875	-104.544342
15593.261719	-108.277672
15594.726562	-108.229935
15596.191406	-102.756058
15597.656250	-106.166779
15599.121094	-115.517403
15600.585938	-104.781494
15602.050781	-105.428200
15603.515625	-126.723198
15604.980469	-107.932083
15606.445312	-105.160271
15607.910156	-105.139053
15609.375000	-112.436768
15610.839844	-104.857872
15612.304688	-104.364586
15613.769531	-111.899742
15615.234375	-118.766304
15616.699219	-103.766869
15618.164062	-117.970276
15619.628906	-105.862434
15621.093750	-107.326279
15622.558594	-105.964310
15624.023438	-103.942276
15625.488281	-94.337959
15626.953125	-109.478493
15628.417969	-104.867973
15629.882812	-114.619141
15631.347656	-108.962753
15632.812500	-109.200722
15634.277344	-104.202339
15635.742188	-100.160019
15637.207031	-110.939781
15638.671875	-110.069214
15640.136719	-106.235687
15641.601562	-107.440414
15643.066406	-108.088730
15644.531250	-102.526215
15645.996094	-109.005310
15647.460938	-128.362686
15648.925781	-100.209671
15650.390625	-117.853439
15651.855469	-106.968834
15653.320312	-109.675117
15654.785156	-105.439331
15656.250000	-101.126114
15657.714844	-100.931244
15659.179688	-99.799095
15660.644531	-104.596550
15662.109375	-110.558624
15663.574219	-109.261658
15665.039062	-111.297943
15666.503906	-110.913765
15667.968750	-99.501793
15669.433594	-113.311790
15670.898438	-108.047089
15672.363281	-106.865219
15673.828125	-104.936333
15675.292969	-110.674606
15676.757812	-109.016914
15678.222656	-106.776154
15679.687500	-104.751495
15681.152344	-100.784439
15682.617188	-119.549164
15684.082031	-102.687492
15685.546875	-109.574661
15687.011719	-122.739517
15688.476562	-111.964172
15689.941406	-100.231926
15691.406250	-112.991440
15692.871094	-101.925858
15694.335938	-104.291115
15695.800781	-100.992126
15697.265625	-105.958115
15698.730469	-110.748421
15700.195312	-105.193565
15701.660156	-102.187653
15703.125000	-106.632156
15704.589844	-111.025681
15706.054688	-110.218071
15707.519531	-103.066628
15708.984375	-105.795952
15710.449219	-109.560776
15711.914062	-108.694016
15713.378906	-105.785820
15714.843750	-119.083763
15716.308594	-100.665070
15717.773438	-102.824547
15719.238281	-105.327805
15720.703125	-112.001030
15722.167969	-108.184860
15723.632812	-105.551048
15725.097656	-102.496552
15726.562500	-115.918747
15728.027344	-105.175789
15729.492188	-110.447922
15730.957031	-105.875603
15732.421875	-108.962646
15733.886719	-101.975494
15735.351562	-111.184372
15736.816406	-100.939278
15738.281250	-107.537064
15739.746094	-119.267609
15741.210938	-99.965080
15742.675781	-106.633354
15744.140625	-102.457764
15745.605469	-110.181091
15747.070312	-101.089745
15748.535156	-102.030014
15750.000000	-112.047523
15751.464844	-108.288429
15752.929688	-103.337929
15754.394531	-101.899689
15755.859375	-99.872818
15757.324219	-105.308601
15758.789062	-114.852470
15760.253906	-103.548477
15761.718750	-106.491135
15763.183594	-103.258751
15764.648438	-107.558235
15766.113281	-100.795334
15767.578125	-108.673401
15769.042969	-100.508911
15770.507812	-110.332039
15771.972656	-111.620132
15773.437500	-103.312462
15774.902344	-102.034241
15776.367188	-105.165131
15777.832031	-105.093361
15779.296875	-106.433441
15780.761719	-104.486542
15782.226562	-106.613129
15783.691406	-103.894394
15785.156250	-109.914330
15786.621094	-104.829124
15788.085938	-112.430908
15789.550781	-105.789505
15791.015625	-103.655510
15792.480469	-105.623055
15793.945312	-108.693336
15795.410156	-103.980560
15796.875000	-109.556541
15798.339844	-104.076195
15799.804688	-101.343803
15801.269531	-101.893585
15802.734375	-108.505783
15804.199219	-104.146774
15805.664062	-103.913483
15807.128906	-111.573112
15808.593750	-100.082916
15810.058594	-103.934120
15811.523438	-108.328369
15812.988281	-105.263344
15814.453125	-104.372650
15815.917969	-117.049057
15817.382812	-112.909073
15818.847656	-104.612183
15820.312500	-108.653831
15821.777344	-103.490036
15823.242188	-108.805786
15824.707031	-104.509521
15826.171875	-121.977173
15827.636719	-104.858070
15829.101562	-107.547783
15830.566406	-100.281647
15832.031250	-105.446167
15833.496094	-104.520554
15834.960938	-102.712227
15836.425781	-110.873062
15837.890625	-105.366646
15839.355469	-104.876923
15840.820312	-108.791000
15842.285156	-103.514084
15843.750000	-108.141380
15845.214844	-101.284912
15846.679688	-119.649879
15848.144531	-106.605042
15849.609375	-104.082962
15851.074219	-108.269760
15852.539062	-106.939827
15854.003906	-105.487770
15855.468750	-103.527267
15856.933594	-106.833984
15858.398438	-101.502434
15859.863281	-109.717667
15861.328125	-108.371613
15862.792969	-100.189522
15864.257812	-110.934883
15865.722656	-109.352493
15867.187500	-103.352570
15868.652344	-103.167160
15870.117188	-103.387993
15871.582031	-103.460281
15873.046875	-108.079155
15874.511719	-111.442619
15875.976562	-109.026215
15877.441406	-108.216255
15878.906250	-109.377533
15880.371094	-113.743103
15881.835938	-104.664940
15883.300781	-102.076736
15884.765625	-106.978485
15886.230469	-101.814415
15887.695312	-97.534569
15889.160156	-111.883354
15890.625000	-122.011505
15892.089844	-104.112793
15893.554688	-104.107025
15895.019531	-106.870110
15896.484375	-107.572121
15897.949219	-102.280602
15899.414062	-105.284920
15900.878906	-106.303276
15902.343750	-116.463036
15903.808594	-102.007820
15905.273438	-106.308464
15906.738281	-106.519547
15908.203125	-107.941704
15909.667969	-111.165260
15911.132812	-104.522697
15912.597656	-105.455528
15914.062500	-105.533401
15915.527344	-103.897675
15916.992188	-102.389320
15918.457031	-107.790749
15919.921875	-102.433777
15921.386719	-115.353729
15922.851562	-109.324829
15924.316406	-105.989601
15925.781250	-102.141678
15927.246094	-118.640778
15928.710938	-104.988808
15930.175781	-109.539436
15931.640625	-112.852730
15933.105469	-102.361053
15934.570312	-110.133316
15936.035156	-106.610779
15937.500000	-111.171707
15938.964844	-103.136597
15940.429688	-102.311577
15941.894531	-105.091377
15943.359375	-109.727463
15944.824219	-102.978447
15946.289062	-104.855316
15947.753906	-109.882042
15949.218750	-112.414070
15950.683594	-105.015106
15952.148438	-98.968399
15953.613281	-101.293228
15955.078125	-108.376503
15956.542969	-104.508965
15958.007812	-123.533958
15959.472656	-113.620819
15960.937500	-113.793663
15962.402344	-103.917900
15963.867188	-112.168037
15965.332031	-111.018105
15966.796875	-105.203979
15968.261719	-102.166260
15969.726562	-109.571991
15971.191406	-103.682976
15972.656250	-109.279999
15974.121094	-113.135254
15975.585938	-102.163979
15977.050781	-104.388756
15978.515625	-105.587967
15979.980469	-108.168343
15981.445312	-106.568573
15982.910156	-107.119987
15984.375000	-116.373772
15985.839844	-109.187363
15987.304688	-109.994186
15988.769531	-101.946457
15990.234375	-116.558617
15991.699219	-101.498817
15993.164062	-109.451996
15994.628906	-104.767212
15996.093750	-102.219246
15997.558594	-103.646194
15999.023438	-103.074890
16000.488281	-106.900581
16001.953125	-109.374031
16003.417969	-105.439484
16004.882812	-103.471329
16006.347656	-110.418449
16007.812500	-101.184105
16009.277344	-103.707558
16010.742188	-107.346474
16012.207031	-104.210693
16013.671875	-134.199707
16015.136719	-104.354416
16016.601562	-108.184654
16018.066406	-104.873001
16019.531250	-110.426056
16020.996094	-111.381500
16022.460938	-114.534828
16023.925781	-108.067192
16025.390625	-108.193222
16026.855469	-109.188316
16028.320312	-105.587440
16029.785156	-103.517593
16031.250000	-114.238754
16032.714844	-110.357063
16034.179688	-103.400589
16035.644531	-103.922554
16037.109375	-111.898346
16038.574219	-98.537521
16040.039062	-108.629807
16041.503906	-104.870117
16042.968750	-114.053368
16044.433594	-109.901016
16045.898438	-126.860466
16047.363281	-103.556648
16048.828125	-104.832794
16050.292969	-111.817947
16051.757812	-105.119270
16053.222656	-99.294571
16054.687500	-103.318031
16056.152344	-107.722076
16057.617188	-104.277977
16059.082031	-102.794472
16060.546875	-100.740562
16062.011719	-102.651634
16063.476562	-100.604866
16064.941406	-103.301949
16066.406250	-102.501297
16067.871094	-103.907883
16069.335938	-101.349129
16070.800781	-101.389175
16072.265625	-104.106537
16073.730469	-104.514404
16075.195312	-105.753540
16076.660156	-105.937881
16078.125000	-102.840454
16079.589844	-107.771606
16081.054688	-106.850418
16082.519531	-111.564400
16083.984375	-105.612816
16085.449219	-107.073471
16086.914062	-102.522789
16088.378906	-106.474037
16089.843750	-111.409882
16091.308594	-109.013031
16092.773438	-108.883095
16094.238281	-105.657387
16095.703125	-115.285873
16097.167969	-108.166527
16098.632812	-111.165573
16100.097656	-113.361618
16101.562500	-117.477554
16103.027344	-106.556236
16104.492188	-114.701622
16105.957031	-104.112747
16107.421875	-109.574524
16108.886719	-106.656532
16110.351562	-105.122551
16111.816406	-103.437851
16113.281250	-109.491051
16114.746094	-106.437431
16116.210938	-110.452728
16117.675781	-112.563568
16119.140625	-99.911995
16120.605469	-100.187515
16122.070312	-117.834732
16123.535156	-111.257004
16125.000000	-101.520416
16126.464844	-106.219215
16127.929688	-104.124100
16129.394531	-110.674362
16130.859375	-109.162460
16132.324219	-102.023483
16133.789062	-107.404716
16135.253906	-101.978668
16136.718750	-113.744682
16138.183594	-105.235191
16139.648438	-103.685333
16141.113281	-103.361183
16142.578125	-100.027306
16144.042969	-101.042633
16145.507812	-106.282372
16146.972656	-132.335312
16148.437500	-112.157890
16149.902344	-117.240326
16151.367188	-107.721153
16152.832031	-124.055595
16154.296875	-104.851028
16155.761719	-117.302238
16157.226562	-107.843536
16158.691406	-107.705078
16160.156250	-114.638557
16161.621094	-104.489700
16163.085938	-108.286125
16164.550781	-109.344666
16166.015625	-112.088684
16167.480469	-113.276489
16168.945312	-120.032661
16170.410156	-106.568138
16171.875000	-104.761795
16173.339844	-105.378075
16174.804688	-114.681450
16176.269531	-107.292564
16177.734375	-106.017899
16179.199219	-106.857742
16180.664062	-119.603554
16182.128906	-112.060158
16183.593750	-104.575394
16185.058594	-101.170898
16186.523438	-114.533073
16187.988281	-101.503502
16189.453125	-113.231224
16190.917969	-100.154572
16192.382812	-108.137428
16193.847656	-111.891953
16195.312500	-108.594887
16196.777344	-105.586540
16198.242188	-109.899803
16199.707031	-103.012817
16201.171875	-105.075035
16202.636719	-105.742088
16204.101562	-108.041046
16205.566406	-100.408432
16207.031250	-101.499619
16208.496094	-103.532616
16209.960938	-112.171432
16211.425781	-100.339478
16212.890625	-123.411011
